Meld,Amount,Notes,Unit,Property Name,Address line 1,City,State,Postal code
T2YD4RF,209.75,"Door knob slide latch was broken 
Deadbolt was stuck 
Keyed to c key",4,,210 West Blue Lick Road - 4,Shepherdsville,KY,40165
TAF67TL,291.00,Shower faucet was leaking installed new stems,1,,210 West Blue Lick Road - 1,Shepherdsville,KY,40165
TYZDNWL,232.00,,1,,4900 Saddlebrook Lane - 1,Louisville,KY,40216
TBKLMH9,308.00,"Fill valve was not working water would not fill tank or bowl 
Installed all new parts and repaired tank bolts and set",2,,2607 West Main Street - 2,Louisville,KY,40212
THG6704,308.00,,1,,675 Lynn Street,Louisville,KY,40217
TY7CWDQ,591.00,"Installed ac window unit and boarded window 
Secured windows",7,,4315 Southern Parkway - 7,Louisville,KY,40214
T8GDCELB,500.75,"Installed new pressure release valve and tube
Installed new thermocouple 
Snaked floor drain was able to unclog drain",607-4,,607 S 44th Street - 4,Louisville,KY,40211
TJJ6ZCKB,457.75,"Installed fill valve on toilet 
Was not able to get Cartlidge for shower faucet store was closing 
Will install parts tomorrow

Installed new Cartlidges faucet working properly",613-5,,613 S 44th Street - 5,Louisville,KY,40211
TPGEXA8,260.00,Removed old air conditioner (not working) and replaced with NEW one. Worked on new one because it wasn’t working properly. Voltage tested it. Looked like it had been dropped and dented. Keypad wasn’t working but adjusted it closer to circuit board and now it’s working fine,All,,100 Slate Run - All,Bardstown,KY,40004
TZY8HL,275.00,Installed locks keyed to v key key is in lockbox on gas meter,1,,827 South 38th Street,Louisville,KY,40211
T4677LCB,487.00,"Resurfaced refrigerator 
Repaired sprayer on sink
Cut out damaged drywall n bedroom 
Replaced drywall in bedroom ceiling 
Textured ceiling",10A,,402 North Hite Avenue,Louisville,KY,40206
T691JLAB,416.00,"Installed new closer on front storm door 
Repaired front handrail
Repaired handrail going to upstairs 
Patched drywall in multiple areas 
Repaired downstairs bathroom ceiling and wall 
Installed new door knob on upstairs bathroom door 
Installed new cross drain for kitchen sink 
Repaired living room windows 
I will be back with mice bait 
Repaired vent fan 
Repaired light 
Repaired closet doors 
Looked at fence was not able to repair due to the rain we will schedule for this repair 
There is no running water at this time tenant nix working on getting it back on
She is on section8 and there are a few other repairs that needs to be done 
Office will schedule for us to finish drywall repairs.",1,,817 South 36th Street,Louisville,KY,40211
TV0327L,375.00,"Installed three lock sets 
Had to rehang basement door 
All lock are on v key lock box on door 0987",1,,107 South 43rd Street,Louisville,KY,40212
TG4LERV,97.50,"Removed hair clog and what appears to be a hair net from bathtub drain. 

Drain flows after repair. Tenant will be charged back.",1,,1621 Haskin Avenue,Louisville,KY,40215
TBMZ4LGB,207.50,"Sink had fallen away from countertop. 
Cleaned old adhesive off of edge. 
Applied fresh silicone adhesive and taped sink into position. 
Built 2 temporary stands out of 2x4s to hold the sink in place. 
Applied more silicone around the edge of sink to seal. 

I will order purpose built undermount sink stands and install when they get delivered.",1,,823 Beecher Street,Louisville,KY,40215
TUP2U3R,97.50,"Cleared food debris from drain. Grease, rice, etc.  
When running my snake I hit a dead end around 4 feet down that I could not get through. 
Referral to Dixie Plumbing.",1,,1217 Morgan Avenue,Louisville,KY,40213
T9F16DE,97.50,"Power restored to house. Left affected circuit turned off for safety. 
Will return to complete repairs when it can be scheduled.",1,,4530 South 1st Street,Louisville,KY,40214
TU0MABH,146.25,"Kitchen drain had become detached from tailpiece. 
Reassembled drain and adjusted slip joints. 
Tightened all joints under sink. No leak after repairs.",12,,7602 Garrison Road - 12,Louisville,KY,40214
TKQYC1E,216.00,"Repaired wire in box found a short 
Installed new plug in living room area 
Installed plug in bedroom",A4,,4604 Southern Parkway - A4,Louisville,KY,40214
T3GRCVN,223.00,"Installed panel over telephone box 
Repaired plug in kitchen and installed wall plate
Installed new Gide pins in closet doors 
Repaired bottom track in bedroom closet 
Repaired light in kitchen it was flickering wire was loose at fixture 
Tenant was asking about code to laundry room 0811",A2,,4604 Southern Parkway - A2,Louisville,KY,40214
TTY0UTN,65.00,,1,,9418 Chambers Way,Louisville,KY,40229
TCWIA1X,65.00,,3944-3,,3944 South 3rd Street - 3,Louisville,KY,40214
TQ9H0VKB,505.00,,1,,1429 Nightingale Road - 1,Louisville,KY,40213
TCPL0YZ,130.00,,207,,1743 Culbertson Avenue,New Albany,IN,47150
T7EJ2CBB,155.00,,201,,4161 Reservoir Avenue - 201,Louisville,KY,40213
TDZ885BB,130.00,,5,,601 Revolutionary Road - 5,Louisville,KY,40214
T19N2ELB,560.00,"Repaired base cabinet 
Repaired cabinet doors 
Installed new stove  switch
Installed floor vent 
Patched holes 
Installed two gfi
Repaired toilet 
Repaired bathroom ceiling and wall 
Repaired light in front room 
Repaired plugs and wall plates 
Took out the two broken windows boarded up 

We will schedule for drywall sand and paint patched areas when windows are done 
Drooped them off at glass store",1,,253 Cecil Avenue - 1,Louisville,KY,40212
TP6G1EE,500.00,"Removed old rotten door. 
Installed new solid core door. 
Adjusted frame and hinges to correct fit. 
Drilled knob and deadbolt holes into door. 
Painted door with two coats of protective enamel exterior paint. 
Installed deadbolt and knob. 
Clean up.",1,,9801 Cooper Church Drive,Louisville,KY,40229
TRK9Z3P,170.00,"Removed broken window. 
Installed temporary board. 
Delivered window to repair shop.",1,,184 Cannon Court - 1,Louisville,KY,40229
TB372B7,243.75,Drain in 12A is broken. I can't repair the leak and I can't get the hot water to turn off. Dixie Plumbing should be there early tomorrow morning.,A4,,4604 Southern Parkway - A4,Louisville,KY,40214
TQ2AWUV,221.00,"Pipe was damaged from grease. It had melted the top gasket going to the bottom of sink basket.  
This is a tenant charge back",2,,500 East Ormsby Avenue - 2,Louisville,KY,40203
TB9686CB,174.00,"Installed new knob on bedroom door 
Repaired second bedroom door knob",607-3,,607 S 44th Street -3,Louisville,KY,40211
TDANZN7,205.00,"Installed new start up relay. This did not fix the problem. The refrigerators getting powered, but the compressor will not kick in requesting for a new refrigerator.",607-4,,607 S 44th Street - 4,Louisville,KY,40211
T97JM5KB,400.00,,1,,410 North 21st Street,Louisville,KY,40212
T797J8Y,225.00,"Installed new cross drain for kitchen sink 
Someone had installed new pipe but cut them all to short 
Drain is fixed",625-6,,625 S 44th Street -6,Louisville,KY,40211
T5AAMTJ,930.00,,121,,4522 Winnrose Way 121,Louisville,KY,40211
TFJ7J3,205.00,,1,,127 North 39th Street,Louisville,KY,40212
TLRHXME,112.50,"Replaced 10 x 20 air filter. 

Kitchen sink leaking at basket. 
Removed basket and cleaned edges. 
Installed new plumbers putty around basket flange. Reinstalled basket. 
No leak after repairs.",7B,,402 North Hite Avenue,Louisville,KY,40206
TMI65Q0,154.00,"Removed panel from unit 4. 
Drained pan and excess water from line. Capped pan and line. 

Removed panel from unit 6. 
Drained excess water from pan and line. 
Capped pan. 

Applied compressed air to line. 
Water and debris came out after 3 to 4 blasts of air. 

Uncapped pan and reassembled line. 

Uncapped pan and line in unit 4. 
Reassembled line. 

Placed chlorine tablets in both pans. 

Reinstalled panels in 4 and 6.",6A,,402 North Hite Avenue 6A,Louisville,KY,40206
TVJLCD8,154.00,"Removed panel from unit 3. 
Drained excess water from pan and line. 
Capped pan and line. 

Removed panel from unit 5. Drained excess water from pan and line. 
Capped pan. 

Applied compressed air to the line. 
Almost immediately got debris and water to flow out. 

Uncapped pan and reassembled line. Placed chlorine tablet in pan. 
Replaced panel. 

Uncapped line and pan in unit 3.
Reassembled line. Placed chlorine tablet in pan.  Reinstalled panel.",3B,,402 North Hite Avenue,Louisville,KY,40206
TP5RLGJB,147.50,,3,,7609 Garrison Road - 3,Louisville,KY,40214
TFL1K4CB,109.50,,2,,2515 Dixie Highway - 2,Shively,KY,40216
TV28GQ8,65.00,,1,,4105 West Muhammad Ali Boulevard,Louisville,KY,40212
T50FVA3,97.50,Replaced wax ring on commode. It was leaking to the apartment directly below it.,Unit 11,,111 E O'Bryan Avenue -11,Bardstown,KY,40004
TFBW5T3,97.50,Had to turn main water off and replaced commode wax ring,Unit 11,,111 E O'Bryan Avenue -11,Bardstown,KY,40004
THLXWGK,151.00,"Replaced cold water stem. 
Replaced cups and springs in both hot and cold stems. 

Still have a slow drip. 
Recommend replacing shower faucet with modern replacement.",1,,8801 Malvern Hill Road - 1,Louisville,KY,40242
TQ3FNMX,310.00,"Bifold door was damaged beyond repair. 
Replaced with new pre finished bi-fold door.",1,,5219 Garden Green Way,Louisville,KY,40218
T9ZLU7I,205.00,"Bathroom faucet was leaking through both hot and cold stems. 
Replaced with new faucet.",1,,601 Revolutionary Road - 1,Louisville,KY,40214
TQQTUUZ,205.00,"Repaired sink drain 
Extended drop tube 
Sprayed area for mold and mildew",1,,1737 Culbertson Avenue - 1,New Albany,IN,47150
TN7D5DH,189.00,"Sprayed ceiling area for mold and mildew 
Removed damaged ceiling tiles 
Installed new ceiling tiles 
Upstairs toilet flange was busted",109,,1743 Culbertson Avenue,New Albany,IN,47150
T6MA8JH,338.00,"Pulled toilet 
Installed new toilet flange 
Secured flooring 
Secured plumbing 
Installed wax ring kit  
Reinstalled toilet 
Installed new supply line 
Repaired toilet tank bolts was loose",209,,1743 Culbertson Avenue,New Albany,IN,47150
T40H5QB,242.00,"Repaired kitchen light 
Installed new bulb
Repaired  vent fan and light in bathroom",210,,1743 Culbertson Avenue,New Albany,IN,47150
TLP5011,295.00,"Installed new drip pans 
Installed new burner plug on back burner 
Repaired bathroom ceiling removed damaged ceiling tiles installed new ceiling tiles 
Repaired light in bathroom 
We are sending pest control for roaches",13,,1743 Culbertson Avenue,New Albany,IN,47150
THGP4YE,449.00,"Repaired bedroom closet door installed new hardware and moved knob
Repaired bathroom door 
Installed smoke alarm in unit  hallway 
Installed new batteries in thermostat Ac was working properly after installed new fuse tenant is the one that took batteries out of thermostat while I was working on repairs 
Installed new fuse in furnace 
Installed new condensation pump 
Snaked drain in vanity and laundry area",4,,2515 Dixie Highway - 4,Shively,KY,40216
TU9C34W,151.00,"Repaired bottom track on closet door 
Installed new pivot pin",24,,1002 East Main St,New Albany,IN,47150
TIQK2CD,221.00,"Installed new drop down tubs and cross drain on kitchen drain 
Tenant had done got key out of vanity drain",3,,2515 Dixie Highway - 3,Shively,KY,40216
T4J3GZAB,150.00,"Cleaned up water and debris after I pulled panel off 
Found that the main water supply lines are leaking at the air handler 
We are sending vendors for repairs",8,,1603 Gagel Avenue - 8,Louisville,KY,40216
T11VM0DB,930.00,"Delivered new 16 cubic feet refrigerator. 
Disposal of old refrigerator.",12,,212 East 13th Street- 12,New Albany,IN,47150
T7E9U0DB,110.00,Installed new smoke detector in main hall.,9,,212 East 13th Street- 9,New Albany,IN,47150
T21PGYB,115.00,"Tenant was home. 
Swapped deadbolt for new. 
Keyed to E.",A8,,4604 Southern Parkway - A8,Louisville,KY,40214
T4UNANP,147.50,"Tenant was not home. Had to drill lock. 
Replaced with new deadbolt. 
Keyed to F. 
Key box left on door. 
Coded to 0622",B15,,4604 Southern Parkway - B15,Louisville,KY,40214
TA25BZ6,150.00,"Could not get steady voltage readings from wires in kitchen. 
Steady reading at next junction. 

Break or short in wires leading to out let. 
Disconnected and capped wires at junction. 

I stalled 6"" baseboard to replace board that fire dept damaged.",1,,4530 South 1st Street,Louisville,KY,40214
T6RYJ5E,119.50,"Removed cover from AC unit. 
Removed air filter. 
Pan is filled to overflow. 
Blew out line with compressed air. 
Pan drained after line was cleared. 
Placed chlorine tablet in pan.",129,,4524 Winnrose Way 129,Louisville,KY,40211
T8PX9TEB,512.00,"Repaired kitchen faucet 
Installed new vanity faucet 
Repaired angle stops for vanity 
Repaired back door repaired hinges and installed new closer 
Installed bar along window 
Repaired conduit for electrical read text weatherhead to house

Tenants are asking about the fence on the back back left side of house is this ever going to get replaced?
We will need to schedule to come back to fill hole under vanity cabinet around the plumbing",1,,1305 Pigeon Pass Road,Louisville,KY,40213
T9JG1HLB,416.00,"Install locks on front and back door of house key to v  key lock box 0987
Had to secure the back door and the wall
House is completely trashed lots of feces, all though out",1,,3105 Montana Avenue - 1,Louisville,KY,40208
T0IAYPJB,241.00,"Repaired ceiling  
Secured ceiling 
Repaired light fixture 
Cleaned out condensation lines 
Repaired access panel for air handler",2A,,402 North Hite Avenue,Louisville,KY,40206
T2PW3GGB,220.00,"Drain the AC pan
Cleaned up water
Went into surrounding units and plugged off the conversation lines to properly blow the conversation lines properly everything is flowing like it should",6A,,402 North Hite Avenue 6A,Louisville,KY,40206
TLFH4W,277.00,"Install new start of relay for refrigerator. Refrigerator is working properly.
Repaired range hood vent, install bulbs, repair, and socket working properlyNow 
Installed drip pans on stove",1,,4715 Seville Drive,Louisville,KY,40272
