Meld,Quantity,Price,Total,Description,Creation Date,Unit,Property Name,Address line 1,City,State,Postal code
,1.00,40.00,40.0000,Materials,,7,,1743 Culbertson Avenue,New Albany,IN,47150
TU4RV44,,,570.00,"Removed old window AC unit. 
Installed 2 new 5000 btu AC units. 
Sealed edges.",06/02/2023 12:11,16,,4730 Southern Parkway - 16,Louisville,KY,40214
,2.00,65.00,130.0000,Labor,,16,,4730 Southern Parkway - 16,Louisville,KY,40214
,2.00,220.00,440.0000,Window AC unit,,16,,4730 Southern Parkway - 16,Louisville,KY,40214
TLC7L80,,,570.00,"Installed 2 new 5000btu window AC units. 
Sealed edges.",06/02/2023 12:13,10,,4730 Southern Parkway - 10,Louisville,KY,40214
,2.00,65.00,130.0000,Labor,,10,,4730 Southern Parkway - 10,Louisville,KY,40214
,2.00,220.00,440.0000,Window AC units,,10,,4730 Southern Parkway - 10,Louisville,KY,40214
TBX9Y6I,,,160.00,"Kitchen sink missing tubular drain. 
Installed new tubular drain including 1 Ptrap, 2 extensions, and nuts and washers. 

Reinstalled window to bedroom.",06/02/2023 14:23,3944-2,,3944 South 3rd Street - 2,Louisville,KY,40214
,2.00,65.00,130.0000,Labor,,3944-2,,3944 South 3rd Street - 2,Louisville,KY,40214
,1.00,30.00,30.0000,Tubular drain.,,3944-2,,3944 South 3rd Street - 2,Louisville,KY,40214
TRFWHP0,,,97.50,"Tub valve handle loose not tub spout. 
Tightened and adjusted bracket that holds handle. 
Tightened set screws. 
Handle is on firm after repair.",06/02/2023 14:49,1,,1857 Heaton Rd,Louisville,KY,40216
,1.50,65.00,97.5000,Labor,,1,,1857 Heaton Rd,Louisville,KY,40216
T1DIGER,,,97.50,Removed hair and debris from vanity drain.,06/02/2023 16:33,1,,3811 Carpenter Drive - 1,Louisville,KY,40229
,1.50,65.00,97.5000,Labor,,1,,3811 Carpenter Drive - 1,Louisville,KY,40229
TH7E6KAB,,,552.00,"Repaired garbage disposal 
Repaired 
Back storm door 
Repaired closet doors 
Repaired toilet in master bathroom installed new wax rating kit and tank bolts and gasket 
Repaired toilet in upstairs hallway bathroom installed new wax ring kit installed fill valve and handle 
Repaired ceiling in living room area 
Repaired back gate next to garage 
Repaired and cleaned gutter on garage",06/02/2023 22:17,1,,3704 Dayton Avenue,Saint Matthews,KY,40207
,4.50,65.00,292.5000,Labor,,1,,3704 Dayton Avenue,Saint Matthews,KY,40207
,4.50,25.00,112.5000,2nd tech's labor,,1,,3704 Dayton Avenue,Saint Matthews,KY,40207
,1.00,147.00,147.0000,Supplies,,1,,3704 Dayton Avenue,Saint Matthews,KY,40207
T3WBPYD,,,443.00,"Repaired stove burner 
Installed new oven bake element 
Repaired hood vent fan 
Installed gfi in kitchen next to refrigerator 
Installed new combination alarm 
Repaired cable wire 
Repaired tub spout 
Caulked around tub 
Repaired fan in bathroom 
Installed mailbox lock 
Keyed unit to O key keys are in lock box",06/02/2023 22:24,3B,,402 North Hite Avenue,Louisville,KY,40206
,3.50,65.00,227.5000,Completed Section 8 repairs,,3B,,402 North Hite Avenue,Louisville,KY,40206
,3.50,25.00,87.5000,2nd tech's labor,,3B,,402 North Hite Avenue,Louisville,KY,40206
,1.00,128.00,128.0000,Supplies,,3B,,402 North Hite Avenue,Louisville,KY,40206
T3PH7VG,,,334.00,"Installed combination alarm 
Installed one regular smoke alarm in bedroom 
Installed new air filter 14x14x1
Repaired front door",06/02/2023 22:29,706,,704-706 Roselane Street - 706,Louisville,KY,40203
,2.50,65.00,162.5000,Installed combination alarm  Installed one regular smoke alarm in bedroom  Installed new air filter 14x14x1 Repaired front door,,706,,704-706 Roselane Street - 706,Louisville,KY,40203
,2.50,25.00,62.5000,2nd tech's labor,,706,,704-706 Roselane Street - 706,Louisville,KY,40203
,1.00,109.00,109.0000,Supplies,,706,,704-706 Roselane Street - 706,Louisville,KY,40203
TZPEMZM,,,419.00,"Installed weather stripping around front and back doors 
Replaced locks on back door 
Repaired locks on front door 
Sprayed around house for rodents 
The side door is very old and will eventually need replaced 

Garage has big hole in the roof 

Tree/ bushes need cut back from ac unit",06/02/2023 22:36,1,,675 Lynn Street,Louisville,KY,40217
,3.00,65.00,195.0000,Installed weather stripping around front and back doors  Replaced locks on back door  Repaired locks on front door  Sprayed around house for rodents  The side door is very old and will eventually need replaced,,1,,675 Lynn Street,Louisville,KY,40217
,3.00,25.00,75.0000,2nd tech's labor,,1,,675 Lynn Street,Louisville,KY,40217
,1.00,149.00,149.0000,Supplies,,1,,675 Lynn Street,Louisville,KY,40217
TVZ27W2,,,218.00,Repaired kitchen faucet installed new stem,06/02/2023 22:41,9B,,402 North Hite Avenue,Louisville,KY,40206
,2.00,65.00,130.0000,Repaired kitchen faucet installed new stem,,9B,,402 North Hite Avenue,Louisville,KY,40206
,2.00,25.00,50.0000,2nd tech's labor,,9B,,402 North Hite Avenue,Louisville,KY,40206
,1.00,38.00,38.0000,Supplies,,9B,,402 North Hite Avenue,Louisville,KY,40206
TP0ELNDB,,,234.00,"Repaired toilet 
Installed fill valve",06/02/2023 22:44,4B,,402 North Hite Avenue,Louisville,KY,40206
,2.00,65.00,130.0000,Repaired toilet  Installed fill valve,,4B,,402 North Hite Avenue,Louisville,KY,40206
,2.00,25.00,50.0000,2nd tech's labor,,4B,,402 North Hite Avenue,Louisville,KY,40206
,1.00,54.00,54.0000,Supplies,,4B,,402 North Hite Avenue,Louisville,KY,40206
TXQF2KD,,,970.00,"Replaced the light kit on ceiling fan in living room 
Repaired fan mount on ceiling fan in bedroom 
Installed combination alarm in unit hallway 
Repaired/ installed new hardware in all bifold doors 
Repaired vent on furnace 
Installed air filter 20x20x1 
Repaired and painted ceiling in unit hallway
Repaired light switch in bedroom 
Installed new pop up drain 
Repaired shower faucet installed seal 
Repaired bathroom light fixture 
Repaired toilet installed new fill valve 
Repaired shut off valve 
Repaired common area lights 
Repaired step 
Repaired spindles 
Installed new batteries in smoke alarms in common area 
Repaired door in common area 
Filled all holes with dirt at rear of building and out next to the road 
Filled holes in parking lot next to entrance with gravel 
Worked on siding I suggest using vendor for siding repair 
Need roofer out to repair roof leak 
We are sending Allstate for hvac repair system needs cleaned and serviced it is freezing up 

I will return Sunday morning to finish repairs on refrigerator and mechanical closet door have to install proper ventilation",06/03/2023 20:22,3,,2511 Dixie Highway - 3,Louisville,KY,40216
,6.50,65.00,422.5000,Labor,,3,,2511 Dixie Highway - 3,Louisville,KY,40216
,6.50,25.00,162.5000,2nd tech's labor,,3,,2511 Dixie Highway - 3,Louisville,KY,40216
,1.00,385.00,385.0000,Supplies,,3,,2511 Dixie Highway - 3,Louisville,KY,40216
TX2P4FX,,,500.75,Installed new shower faucet cartridge,06/03/2023 20:36,4,,2515 Dixie Highway - 4,Shively,KY,40216
,3.50,97.50,341.2500,Installed new shower faucet cartridge,,4,,2515 Dixie Highway - 4,Shively,KY,40216
,3.50,25.00,87.5000,2nd tech's labor,,4,,2515 Dixie Highway - 4,Shively,KY,40216
,1.00,72.00,72.0000,Supplies,,4,,2515 Dixie Highway - 4,Shively,KY,40216
TXBQPGI,,,374.25,"Repaired toilet 
Snaked toilet and installed new fill valve 
Tenant is asking about new carpet 
There is no carpet in unit it was taken out back when there was the plumbing issue with the main line 
Office will reach out to tenant",06/03/2023 20:43,1,,2511 Dixie Highway - 1,Louisville,KY,40216
,2.50,25.00,62.5000,2nd tech's labor,,1,,2511 Dixie Highway - 1,Louisville,KY,40216
,2.50,97.50,243.7500,Repaired toilet  Snaked toilet and installed new fill valve,,1,,2511 Dixie Highway - 1,Louisville,KY,40216
,1.00,68.00,68.0000,Supplies,,1,,2511 Dixie Highway - 1,Louisville,KY,40216
TFND8Q4,,,424.50,"Took down closet doors to laundry area cut door out to install proper ventilation for hvac

Repaired refrigerator 
Thermostat cold control was not working properly installed new one 
Installed new light socket for light bulb 
Installed new bulb",06/04/2023 23:00,3,,2511 Dixie Highway - 3,Louisville,KY,40216
,4.50,65.00,292.5000,Took down closet doors to laundry area cut door out to install proper ventilation for hvac  Repaired refrigerator  Thermostat cold control was not working properly installed new one  Installed new light socket for light bulb  Installed new bulb,,3,,2511 Dixie Highway - 3,Louisville,KY,40216
,1.00,132.00,132.0000,Supplies,,3,,2511 Dixie Highway - 3,Louisville,KY,40216
TJE2LN,,,371.50,"Installed two new fire extinguishers 
Checked water heater in unit 8 was having issues with it on Friday 
Had to install new thermocouple water heater is working properly",06/04/2023 23:06,2,,7604 Garrison Road - 2,Louisville,KY,40214
,3.50,65.00,227.5000,Installed two new fire extinguishers  Checked water heater in unit 8 was having issues with it on Friday  Had to install new thermocouple water heater is working properly,,2,,7604 Garrison Road - 2,Louisville,KY,40214
,1.00,144.00,144.0000,Supplies,,2,,7604 Garrison Road - 2,Louisville,KY,40214
TIETI00,,,155.00,,06/05/2023 10:01,3,,2322 West Chestnut Street - 3,Louisville,KY,40211
,2.00,65.00,130.0000,Labor Replaced door clips,,3,,2322 West Chestnut Street - 3,Louisville,KY,40211
,1.00,25.00,25.0000,Materials,,3,,2322 West Chestnut Street - 3,Louisville,KY,40211
T3E88JKB,,,297.75,Repaired main front entry door tenant was having issues and was stuck out side,06/05/2023 10:54,1,,2513 Dixie Highway - 1,Louisville,KY,40216
,2.50,97.50,243.7500,Repaired main front entry door tenant was having issues and was stuck out side,,1,,2513 Dixie Highway - 1,Louisville,KY,40216
,1.00,54.00,54.0000,Supplies,,1,,2513 Dixie Highway - 1,Louisville,KY,40216
TGINWNBB,,,112.50,"Bulb under microwave burned out. 
Replaced with new bulb. 

Dishwasher needed filter cleaned out. 
Small pieces of debris build up over time. No charge back. Dishwasher fills, runs and drains. 
If problems persists dishwasher may need to be replaced.",06/05/2023 16:26,103,,4522 Winnrose Way 103,Louisville,KY,40211
,1.50,65.00,97.5000,Labor,,103,,4522 Winnrose Way 103,Louisville,KY,40211
,1.00,15.00,15.0000,Halogen bulb.,,103,,4522 Winnrose Way 103,Louisville,KY,40211
T7DUV1K,,,137.50,"Set traps under kitchen sink, in utility closet, beside refrigerator, and one in bedroom. 

All drains are closed properly. 
Filled small hole in bathroom. 
Filled holes and caulked around windows on exterior of building.",06/05/2023 16:30,113,,4522 Winnrose Way 113,Louisville,KY,40211
,1.50,65.00,97.5000,Labor,,113,,4522 Winnrose Way 113,Louisville,KY,40211
,1.00,20.00,20.0000,Reusable mouse traps.,,113,,4522 Winnrose Way 113,Louisville,KY,40211
,1.00,20.00,20.0000,Caulk and expanding foam.,,113,,4522 Winnrose Way 113,Louisville,KY,40211
TJV9UQHB,,,80.00,Installed new light globe on front porch light.,06/05/2023 16:32,117,,4522 Winnrose Way 117,Louisville,KY,40211
,1.00,65.00,65.0000,Labor,,117,,4522 Winnrose Way 117,Louisville,KY,40211
,1.00,15.00,15.0000,Light fixture globe.,,117,,4522 Winnrose Way 117,Louisville,KY,40211
TTRZ5ADB,,,65.00,"Refrigerator not holding temperature. 
Compressor knocking and hot.",06/05/2023 16:36,121,,4522 Winnrose Way 121,Louisville,KY,40211
,1.00,65.00,65.0000,Labor,,121,,4522 Winnrose Way 121,Louisville,KY,40211
T9Q5516,,,330.00,"Cabinet base under sink had been water damaged. 
Cut out rotted wood and replaced with new plywood reinforced with 2x4s. 

Shimmed toilet and tightened closet bolts. 

Hallway 3 way switches were old and no longer functional. 
Replaced with new. 

Replaced 4 rusted vent covers with new. 

Secured closet shelf brackets to studs with screws. 

Caulked kitchen counter.",06/05/2023 16:44,129,,4524 Winnrose Way 129,Louisville,KY,40211
,3.00,65.00,195.0000,Labor,,129,,4524 Winnrose Way 129,Louisville,KY,40211
,1.00,40.00,40.0000,Lumber,,129,,4524 Winnrose Way 129,Louisville,KY,40211
,1.00,65.00,65.0000,HVAC vent covers.,,129,,4524 Winnrose Way 129,Louisville,KY,40211
,1.00,10.00,10.0000,Toilet shims.,,129,,4524 Winnrose Way 129,Louisville,KY,40211
,1.00,8.00,8.0000,3way switches.,,129,,4524 Winnrose Way 129,Louisville,KY,40211
,1.00,12.00,12.0000,Caulk,,129,,4524 Winnrose Way 129,Louisville,KY,40211
T99JPM7,,,536.50,,06/05/2023 18:05,5B,,402 North Hite Avenue,Louisville,KY,40206
,3.50,65.00,227.5000,Installed new shower handle clips and replaced kitchen faucet,,5B,,402 North Hite Avenue,Louisville,KY,40206
,1.00,309.00,309.0000,Materials,,5B,,402 North Hite Avenue,Louisville,KY,40206
TGE6D4X,,,130.00,,06/05/2023 18:06,1,,131 North 38th Street,Louisville,KY,40212
,2.00,65.00,130.0000,Needs to be rescheduled,,1,,131 North 38th Street,Louisville,KY,40212
TLG63PX,,,65.00,Tenant is going out of town for a couple of days and doesn’t want me in his apartment until he comes back. He says there is no leak right now. Cleaned out black dried water in tub. Patched area on ceiling,06/06/2023 08:38,30,,111 E O'Bryan Avenue-30,Bardstown,KY,40004
,1.00,65.00,65.0000,Bathroom ceiling leak,,30,,111 E O'Bryan Avenue-30,Bardstown,KY,40004
TDGVU8X,,,65.00,Gas is turned off by LGE. Will return to light pilot light after gas is on.,06/06/2023 15:34,2,,4003 South 3rd Street - 2,Louisville,KY,40214
,1.00,65.00,65.0000,Labor,,2,,4003 South 3rd Street - 2,Louisville,KY,40214
TF7U02B,,,65.00,Removed tub stopper and removed hair clogged in drain.,06/06/2023 15:35,1,,11003 Sandwood Place,Louisville,KY,40272
,1.00,65.00,65.0000,Labor,,1,,11003 Sandwood Place,Louisville,KY,40272
TYEXCQC,,,366.00,"Garbage disposal had lost main seal and water was running through the unit. 
Sink basket on other side of sink was leaking. 

Removed garbage disposal. 
Installed 2 new sink baskets. 
Installed new continuous waste. 
Installed extension tube. 
Removed old PVC P-trap. 
Installed adapter fittings. 
Installed new P-trap. 

Photos of bathroom and toilet taken.
Measurements taken for bathroom flooring. 
Estimate turned into office.",06/06/2023 15:45,1,,7103 Chiswell Dr.,Louisville,KY,40258
,4.00,65.00,260.0000,Labor,,1,,7103 Chiswell Dr.,Louisville,KY,40258
,2.00,13.00,26.0000,Sink baskets,,1,,7103 Chiswell Dr.,Louisville,KY,40258
,1.00,15.00,15.0000,1 1/2 waste.,,1,,7103 Chiswell Dr.,Louisville,KY,40258
,1.00,6.00,6.0000,Ptrap,,1,,7103 Chiswell Dr.,Louisville,KY,40258
,1.00,6.00,6.0000,Extension tube,,1,,7103 Chiswell Dr.,Louisville,KY,40258
,1.00,20.00,20.0000,"Misc plumbing supplies. Putty, PVC glue, fittings, trash bag, paper towels, etc.  etc.",,1,,7103 Chiswell Dr.,Louisville,KY,40258
,1.00,33.00,33.0000,Dishwasher hose and clamps.,,1,,7103 Chiswell Dr.,Louisville,KY,40258
TF1U26KB,,,117.50,"Light in kitchen is circular florescent. 
Replaced bulb with LED upgrade. 
Light turns off and on with switch. 

Refrigerator is 16 cubic feet. 
Refrigerator will need to be replaced, compressor running hot, and unit was made in 1985.",06/06/2023 16:54,1,,2730 Montana Avenue,Louisville,KY,40208
,1.50,65.00,97.5000,Labor,,1,,2730 Montana Avenue,Louisville,KY,40208
,1.00,20.00,20.0000,LED lightbulb.,,1,,2730 Montana Avenue,Louisville,KY,40208
TKBZRZB,,,65.00,,06/06/2023 18:06,13,,1743 Culbertson Avenue,New Albany,IN,47150
,1.00,65.00,65.0000,Fixed burner and cleaned stain drop tile,,13,,1743 Culbertson Avenue,New Albany,IN,47150
TQBXM66,,,370.00,,06/07/2023 10:12,1,,210 North 38th Street,Louisville,KY,40212
,3.00,65.00,195.0000,Diagnostic/Ordered part for stove,,1,,210 North 38th Street,Louisville,KY,40212
,1.00,175.00,175.0000,Element,,1,,210 North 38th Street,Louisville,KY,40212
T2XQAU1,,,130.00,,06/07/2023 10:45,1,,131 North 38th Street,Louisville,KY,40212
,2.00,65.00,130.0000,Diagnostic/Needs new window 44x53 1/4  refrigerator has a roach infestation needs to be treated before we work on it didn’t basement needs to be sealed wet basement also no filter in furnace 16x20x1,,1,,131 North 38th Street,Louisville,KY,40212
T7KFHKU,,,130.00,,06/07/2023 14:01,1,,9907 Kidwelly Drive,Louisville,KY,40299
,2.00,65.00,130.0000,Diagnostic,,1,,9907 Kidwelly Drive,Louisville,KY,40299
TMND3BIB,,,65.00,,06/07/2023 14:02,1,,103 West Kentucky Street - 1,Louisville,KY,40203
,1.00,65.00,65.0000,Repair door lock,,1,,103 West Kentucky Street - 1,Louisville,KY,40203
TR71CAHB,,,1840.00,,06/07/2023 14:54,1,,3645 Rolling Ridge Way,Jeffersonville,IN,47130
,1.00,1580.00,1580.0000,Materials - GE Fridge with 5 year warranty,,1,,3645 Rolling Ridge Way,Jeffersonville,IN,47130
,2.00,65.00,130.0000,R&R refrigerator,,1,,3645 Rolling Ridge Way,Jeffersonville,IN,47130
,2.00,65.00,130.0000,Labor Mike,,1,,3645 Rolling Ridge Way,Jeffersonville,IN,47130
TD31V1MB,,,650.00,Includes removal of old washer and installation of new washer,06/07/2023 15:27,1,,9907 Kidwelly Drive,Louisville,KY,40299
,1.00,520.00,520.0000,Labor & Materials,,1,,9907 Kidwelly Drive,Louisville,KY,40299
,2.00,65.00,130.0000,Installed washer,,1,,9907 Kidwelly Drive,Louisville,KY,40299
TM9A76JB,,,680.00,"Removed old toilet. 
Removed old flooring. 
Installed new flooring and quarter round. 

While reinstalling toilet, toilet flange near bolt broke. 
Installed new toilet. 
No leaks after installing. 

Clean up.",06/07/2023 16:42,3,,1002 East Main St,New Albany,IN,47150
,6.00,65.00,390.0000,Labor,,3,,1002 East Main St,New Albany,IN,47150
,1.00,160.00,160.0000,Flooring materials,,3,,1002 East Main St,New Albany,IN,47150
,1.00,130.00,130.0000,Toilet,,3,,1002 East Main St,New Albany,IN,47150
T6R86JN,,,102.50,"Changed lightbulbs in bedroom fixture. New bulbs work fine. 

Breaker to plugs in kitchen was thrown. Reset breakers and GFCI outlets. 

Will confirm with office about pest control schedule for ants. 

Water pressure low in bathroom. 
Removed airator from faucet. Rinsed mineral buildup out. Pressure increased after repair.",06/07/2023 16:47,8,,1002 East Main St,New Albany,IN,47150
,1.50,65.00,97.5000,Labor,,8,,1002 East Main St,New Albany,IN,47150
,1.00,5.00,5.0000,Lightbulbs,,8,,1002 East Main St,New Albany,IN,47150
T47I4EG,,,97.50,"Dishwasher heating element has continuity. Problem is with the board. 
Recommend replacing dishwasher. Dishwasher is 7 years old. 

Kitchen sink basket was loose and leaking. 
Tightened basket ring. No leak after repair.",06/07/2023 16:54,7,,1002 East Main St,New Albany,IN,47150
,1.50,65.00,97.5000,Labor,,7,,1002 East Main St,New Albany,IN,47150
